0	2849098	5328546253684121	5328546250835023
Average time spent by a process in barrier 0 (in nanoseconds): 2412366.000000

0	21763	5328546253804280	5328546253782517
Average time spent by a process in barrier 1 (in nanoseconds): 80001.200000

0	16942	5328546253859906	5328546253842964
Average time spent by a process in barrier 2 (in nanoseconds): 42456.900000

0	11640	5328546253904375	5328546253892735
Average time spent by a process in barrier 3 (in nanoseconds): 37384.500000

0	11790	5328546253949434	5328546253937644
Average time spent by a process in barrier 4 (in nanoseconds): 27218.300000

0	19125	5328546254003733	5328546253984608
Average time spent by a process in barrier 5 (in nanoseconds): 33829.300000

0	10627	5328546254051590	5328546254040963
Average time spent by a process in barrier 6 (in nanoseconds): 52117.000000

0	9619	5328546254121731	5328546254112112
Average time spent by a process in barrier 7 (in nanoseconds): 34492.300000

6	29850	5328546254525822	5328546254495972
6	31565	5328546254568869	5328546254537304
7	28548	5328546254485356	5328546254456808
7	35531	5328546254527474	5328546254491943
7	37106	5328546254571259	5328546254534153
8	49525	5328546254484446	5328546254434921
8	31827	5328546254528230	5328546254496403
8	35050	5328546254572597	5328546254537547
9	209509	5328546254485360	5328546254275851
9	33867	5328546254527534	5328546254493667
9	36842	5328546254570841	5328546254533999
9	92829	5328546254670319	5328546254577490
8	88265	5328546254669021	5328546254580756
8	34792	5328546254713387	5328546254678595
Average time spent by a process in barrier 12 (in nanoseconds): 30894.300000

0	9070	5328546254573466	5328546254564396
Average time spent by a process in barrier 13 (in nanoseconds): 32545.000000

0	7642	5328546254672029	5328546254664387
Average time spent by a process in barrier 14 (in nanoseconds): 83063.100000

0	8858	5328546254715491	5328546254706633
1	32232	5328546254573008	5328546254540776
1	87878	5328546254672001	5328546254584123
1	30882	5328546254713703	5328546254682821
2	34051	5328546254569202	5328546254535151
2	90670	5328546254669300	5328546254578630
2	32555	5328546254710675	5328546254678120
2	33207	5328546254752746	5328546254719539
3	93433	5328546254671175	5328546254577742
3	35490	5328546254712337	5328546254676847
3	37019	5328546254755311	5328546254718292
4	89475	5328546254669626	5328546254580151
4	30584	5328546254712334	5328546254681750
4	31256	5328546254753953	5328546254722697
5	96812	5328546254671754	5328546254574942
5	37116	5328546254712315	5328546254675199
5	39168	5328546254755701	5328546254716533
6	89568	5328546254668866	5328546254579298
6	30485	5328546254711608	5328546254681123
6	31654	5328546254753482	5328546254721828
7	94059	5328546254671763	5328546254577704
7	33397	5328546254712236	5328546254678839
7	36765	5328546254755168	5328546254718403
9	34690	5328546254711771	5328546254677081
9	36057	5328546254754655	5328546254718598
9	31535	5328546254792762	5328546254761227
7	32796	5328546254793977	5328546254761181
7	41859	5328546254842090	5328546254800231
8	35005	5328546254756372	5328546254721367
8	35893	5328546254800405	5328546254764512
8	35686	5328546254844140	5328546254808454
Average time spent by a process in barrier 15 (in nanoseconds): 30884.900000

0	9013	5328546254757845	5328546254748832
Average time spent by a process in barrier 16 (in nanoseconds): 31983.800000

0	13785	5328546254801916	5328546254788131
Average time spent by a process in barrier 17 (in nanoseconds): 29977.700000

0	9533	5328546254846293	5328546254836760
1	30694	5328546254756067	5328546254725373
1	27392	5328546254794869	5328546254767477
1	37860	5328546254843366	5328546254805506
2	32997	5328546254795418	5328546254762421
2	42374	5328546254843929	5328546254801555
3	32889	5328546254794355	5328546254761466
3	42250	5328546254842538	5328546254800288
4	29188	5328546254794647	5328546254765459
4	38998	5328546254843618	5328546254804620
4	42316	5328546254895805	5328546254853489
5	35060	5328546254794329	5328546254759269
5	44663	5328546254842527	5328546254797864
5	48733	5328546254895008	5328546254846275
6	28242	5328546254792804	5328546254764562
6	37782	5328546254841833	5328546254804051
6	42767	5328546254895192	5328546254852425
9	42714	5328546254841933	5328546254799219
9	51856	5328546254900974	5328546254849118
7	43990	5328546254892528	5328546254848538
